id,ids_prism,ids_bbref,ids_fangraphs,ids_mlbam,ids_nfbc,ids_sfbb,ids_yahoo,names_last,names_first,names_middle
sq6q3jp7gr,sq6q3jp7gr,leasujo01,29950,673929,12028,leasujo01,62085,Leasure,Jordan,Davis
sqlyex3bn4,sqlyex3bn4,leitema02,15551,643410,9648,leitema02,10681,Leiter,Mark,Edward
sr6x6mey1w,sr6x6mey1w,fundeko01,24993,681892,11850,,61718,Funderburk,Kody,
srl4pgb9sr,srl4pgb9sr,mcgousc01,12056,543518,9130,mcgousc01,10054,McGough,Scott,Thomas
ssbt9jezer,ssbt9jezer,blissry01,29547,669208,11941,blissry01,12358,Bliss,Ryan,Isiah
st0rqlc7e0,st0rqlc7e0,minteaj01,18655,621345,9734,minteaj01,10794,Minter,A. J.,Jordan
st9y7f68q8,st9y7f68q8,ennsdi01,13932,608650,9525,,10783,Enns,Dietrich,
styptz72hm,styptz72hm,fluhama01,31553,689254,12373,,61987,Fluharty,Mason,Lynn
sv200zk1s8,sv200zk1s8,walstbl01,26270,686796,11033,walstbl01,11727,Walston,Blake,Blake
sw1xbsxxbr,sw1xbsxxbr,,sa3011527,674175,12431,,64128,Roth,Houston,T.
swhnjwpyqd,swhnjwpyqd,nelsoky01,20515,669459,10929,nelsoky01,11893,Nelson,Kyle,B.
swr2qn24ew,swr2qn24ew,ribalor01,26247,687377,12153,,64784,Ribalta,Orlando,Andres
sxc7z1lrmm,sxc7z1lrmm,mastrmi01,20017,670156,10956,mastrmi01,12704,Mastrobuoni,Miles,James
syz08wh7ed,syz08wh7ed,torregl01,16997,650402,9778,torregl01,10236,Torres,Gleyber,David
sz0l0lq6bw,sz0l0lq6bw,rutscad01,26288,668939,10704,rutscad01,11732,Rutschman,Adley,Stan
t0gjezecx0,t0gjezecx0,simpsjo02,25957,681006,11683,,12752,Simpson,Josh,Wayne
t1hbnjk7wm,t1hbnjk7wm,waterdr01,20505,671221,10188,waterdr01,11272,Waters,Drew,David
t37wcrv1jw,t37wcrv1jw,,sa3017036,683522,11979,,63482,Arias,Michael,Alexander
t3lrfzwzpr,t3lrfzwzpr,montera01,12760,606160,8682,montera01,9598,Montero,Rafael,
t4mwxmp738,t4mwxmp738,rileyau01,18360,663586,9821,rileyau01,10420,Riley,Austin,Austin
t57ntwlj3r,t57ntwlj3r,eflinza01,13774,621107,9379,eflinza01,10141,Eflin,Zach,Adams
t5cm9gnqgd,t5cm9gnqgd,martior01,25967,682619,10420,martior01,11407,Martinez,Orelvis,Miguel
t5xgkelm40,t5xgkelm40,henceti01,sa3014709,693311,12033,henceti01,12177,Hence,Tink,
t60mpp05m0,t60mpp05m0,quantca01,19312,615698,9959,quantca01,10573,Quantrill,Cal,Paul
t7nnx7w7r8,t7nnx7w7r8,nerishe01,11804,593576,8860,nerishe01,9779,Neris,Héctor,
t84zmdvz34,t84zmdvz34,lewisro02,20437,668904,10319,lewisro02,10916,Lewis,Royce,Oliver
t8crjneshm,t8crjneshm,britojh01,25386,666745,11638,britojh01,12713,Brito,Jhony,Rafael
t8fb82zb48,t8fb82zb48,whiteel04,19346,642201,10821,whiteel04,11402,White,Eli,Thomas
tcslgq1254,tcslgq1254,graveke01,15514,608665,8900,graveke01,9821,Graveman,Kendall,Chase
td5h5ehe58,td5h5ehe58,simonro01,25346,682927,12022,,61697,Simon,Ronny,Oliver
tdteytdqt8,tdteytdqt8,kinlety01,18297,641755,9938,kinlety01,10985,Kinley,Tyler,Harrison
te3wspnnnr,te3wspnnnr,ashcrbr01,23793,677952,11999,,11372,Ashcraft,Braxton,
teswpd8zgw,teswpd8zgw,roberlu01,20043,673357,9958,roberlu01,10765,Robert,Luis,
tf94lltmxh,tf94lltmxh,mccutan01,9847,457705,6696,mccutan01,7977,McCutchen,Andrew,Stefan
tf9fgkmr98,tf9fgkmr98,bartjo01,21524,663698,10245,bartjo01,11097,Bart,Joey,Andrew
tfm5yxq1rd,tfm5yxq1rd,rodrigr01,24492,680570,10207,rodrigr01,11277,Rodriguez,Grayson,Greer
tfqy3w0c84,tfqy3w0c84,pillake01,12434,607680,8576,pillake01,9490,Pillar,Kevin,Andrew
tgp13vz3hh,tgp13vz3hh,bouchse01,21270,656248,11497,bouchse01,12639,Bouchard,Sean,Walter Bernard
thdk6ee42d,thdk6ee42d,colege01,13125,543037,8231,colege01,9121,Cole,Gerrit,Alan
tjchys65zd,tjchys65zd,,sa3011555,671936,11971,,12535,Macko,Adam,
tkgwnesnn4,tkgwnesnn4,,sa3043475,823771,,,,Takemoto,Itsuki,
tky4em2vcd,tky4em2vcd,croneja01,18036,630105,10766,croneja01,11692,Cronenworth,Jake,John
tl5qp4skph,tl5qp4skph,rodonca01,16137,607074,8942,rodonca01,9823,Rodón,Carlos,Antonio
tl6zdqded4,tl6zdqded4,diazel01,11680,553869,9153,diazel01,10076,Díaz,Elías,David
tlbcrcn9z8,tlbcrcn9z8,nikhado01,30142,680951,12276,,12403,Nikhazy,Doug,Samuel
tm3fq3drd4,tm3fq3drd4,fernary01,24862,681676,12004,fernary01,63499,Fernandez,Ryan,Austin
tmz9hsrl10,tmz9hsrl10,corbipa01,9323,571578,8272,corbipa01,9168,Corbin,Patrick,Alan
tp7mhp8cgw,tp7mhp8cgw,ferguty01,19481,621053,12087,ferguty01,61755,Ferguson,Tyler,Clark
tqlgmrktx8,tqlgmrktx8,wolfrgr01,21623,664991,12330,,63647,Wolfram,Grant,
tqzg9g7ty4,tqzg9g7ty4,schwesp01,31846,680885,12096,schwesp01,12363,Schwellenbach,Spencer,Drew
trelr34ntm,trelr34ntm,holdeco01,22361,670059,11469,holdeco01,12616,Holderman,Colin,Scott
tsqhv98nhr,tsqhv98nhr,stubbga01,18067,596117,10201,stubbga01,10478,Stubbs,Garrett,Patrick
tvnpvjgp4h,tvnpvjgp4h,gillalo01,22461,670810,11380,,12347,Gillaspie,Logan,Craig
twq4e4nry8,twq4e4nry8,palmqca01,31612,687223,12396,,60152,Palmquist,Carson,James
ty3jd0tjxd,ty3jd0tjxd,maddety01,30140,680744,11918,maddety01,12423,Madden,Ty,Dylan
tyt2rzbhww,tyt2rzbhww,harridu01,25705,687957,11589,harridu01,12567,Harris,Dustin,Alexander
tz4tgvl0xm,tz4tgvl0xm,kjershe01,31166,677008,11771,kjershe01,12121,Kjerstad,Heston,Sawyer
v0jwhpb2f4,v0jwhpb2f4,cabreed02,21690,665795,10721,cabreed02,10903,Cabrera,Edward,Brany
v0qdg6px64,v0qdg6px64,chapmar01,10233,547973,7709,chapmar01,8616,Chapman,Aroldis,Aroldis
v11505ck4r,v11505ck4r,,sa3016976,701496,12297,,61691,Cowles,Ben,Joseph
v2g5gqr900,v2g5gqr900,delosde01,sa3015168,691277,11615,delosde01,60057,De Los Santos,Deyvison,
v2sckwmvpw,v2sckwmvpw,anderty01,12880,542881,9107,anderty01,10031,Anderson,Tyler,John
v2sk5fkd6h,v2sk5fkd6h,stephro01,13594,596112,8650,stephro01,9563,Stephenson,Robert,William
v3ldvp1mhh,v3ldvp1mhh,paulegr01,31363,688363,11954,paulegr01,63624,Pauley,Graham,Austin
v3tlfzh4d8,v3tlfzh4d8,thorpdr01,31967,689672,11896,thorpdr01,60297,Thorpe,Drew,Robert
v4h33vlhc0,v4h33vlhc0,bachmsa01,29754,696147,11796,,12452,Bachman,Sam,Duane
v4j1sgdk40,v4j1sgdk40,tauchmi01,15274,643565,9698,tauchmi01,10747,Tauchman,Mike,Robert
v577m59m7d,v577m59m7d,baldwbr01,31394,681460,12128,baldwbr01,63544,Baldwin,Brooks,Brooks
v5d20qhz4r,v5d20qhz4r,taylomi02,11489,572191,8866,taylomi02,9784,Taylor,Michael,Anthony
v5v328dqf8,v5v328dqf8,cannojo02,31730,686563,12078,cannojo02,60159,Cannon,Jonathan,Patrick
v5yf5kb680,v5yf5kb680,arandjo01,21837,666018,11394,arandjo01,12309,Aranda,Jonathan,Alexander
v6x0s407q4,v6x0s407q4,gelofza01,29766,680869,11624,gelofza01,12503,Gelof,Zack,Dunn
v758z7xbjh,v758z7xbjh,jonesno01,20529,666134,10304,jonesno01,10463,Jones,Nolan,Allen
v80njhlnqr,v80njhlnqr,stephty01,17988,663886,10358,stephty01,10456,Stephenson,Tyler,Robert
v82ppqgz8h,v82ppqgz8h,brzykza01,27783,694350,11744,,60461,Brzykcy,Zach,John-William
v8cesgr7nd,v8cesgr7nd,matzst01,13361,571927,8689,matzst01,9599,Matz,Steven,Jakob
v8g23cr3yw,v8g23cr3yw,caglija01,35041,695506,12211,caglija01,64312,Caglianone,Jac,Alan
v8p2hk99b4,v8p2hk99b4,alexaty01,17735,641302,10646,alexaty01,10469,Alexander,Tyler,John
v8pwcecb0w,v8pwcecb0w,martida03,21448,663436,11470,martida03,12617,Martin,Davis,Alan
v8r6xlf8bh,v8r6xlf8bh,strichu01,7836,519326,8890,strichu01,9809,Strickland,Hunter,Drew
v93v30k410,v93v30k410,martiau01,27462,668885,10833,martiau01,12026,Martin,Austin,Austin
vbfrl2tc00,vbfrl2tc00,,sa3008916,683679,12281,,61813,Rodriguez,Jesus,Eduardo
vc60peyc70,vc60peyc70,youngco01,31680,702284,12249,youngco01,60580,Young,Cole,Douglas
vf0qfcs8f4,vf0qfcs8f4,halldl01,22207,669084,10187,halldl01,10848,Hall,DL,Lane
vf0w8e6ppd,vf0w8e6ppd,curtijo02,16128,595928,9733,curtijo02,10793,Curtiss,John,Pickens
vfjnl3d444,vfjnl3d444,,sa3015346,691330,12264,,64773,Chace,Moisés,Alejandro
vgqzke5kkr,vgqzke5kkr,nunezed03,23162,674384,12421,,64804,Núñez,Eduarniel,
vh85sl4gf4,vh85sl4gf4,waldrma01,25550,663362,11815,waldrma01,61395,Waldron,Matt,Lawrence
vh9m48w37d,vh9m48w37d,evanslo01,33699,688138,12208,evanslo01,64011,Evans,Logan,Michael
vhfzx82y9w,vhfzx82y9w,perazos02,22823,672724,11156,perazos02,12097,Peraza,Oswald,Dair
vjef1cgts4,vjef1cgts4,lemahdj01,9874,518934,8079,lemahdj01,8949,LeMahieu,DJ,John
vk4gr2zbhh,vk4gr2zbhh,alexacj01,20557,680769,12115,,61739,Alexander,CJ,Joseph Wesley
vkbwtdzhzh,vkbwtdzhzh,arozara01,19290,668227,10671,arozara01,11104,Arozarena,Randy,
vlwc95c7j4,vlwc95c7j4,loftini01,27630,679845,11612,loftini01,12144,Loftin,Nick,James
vlzpcweb0d,vlzpcweb0d,jarvibr01,27477,686826,11031,,11968,Jarvis,Bryce,Martin
vm5n35ysl8,vm5n35ysl8,smithsh02,31687,681343,12305,smithsh01,63967,Smith,Shane,Jeffrey
vn6t43sjy0,vn6t43sjy0,gilbelo01,22250,669302,10712,gilbelo01,11381,Gilbert,Logan,Keith
vp9g6r8wld,vp9g6r8wld,paintan01,sa3017880,691725,11585,paintan01,60592,Painter,Andrew,Patrick
vpw0mfppym,vpw0mfppym,birdsha01,31635,806185,12026,birdsha01,63627,Birdsong,Hayden,
vqkdd49bx0,vqkdd49bx0,bushky01,29823,681066,12143,bushky01,12453,Bush,Ky,Spencer
vr31xjrc34,vr31xjrc34,burleal01,27615,676475,11421,burleal01,12550,Burleson,Alec,Michael
vsjer8pdbr,vsjer8pdbr,garciar01,16925,605244,9898,garciar01,10578,Garcia,Aramis,Michael
vtwx2pyftd,vtwx2pyftd,scottch01,30107,681035,11912,scottch01,60292,Scott,Christian,David
vw5vrsdj6h,vw5vrsdj6h,shugach01,21544,663767,12150,,60888,Shugart,Chase,C.
vwqn0jzb34,vwqn0jzb34,robyte01,sa3014519,694358,11899,robyte01,60429,Roby,Tekoah,Clark
vx6m24pb84,vx6m24pb84,longsa01,25379,669674,11220,longsa01,12205,Long,Sam,Trenton
vxnj6zdp7w,vxnj6zdp7w,bummeaa01,16258,607481,9713,bummeaa01,10773,Bummer,Aaron,James
vz0zg4f7m8,vz0zg4f7m8,henryto01,26285,674072,11030,henryto01,11969,Henry,Tommy,Jack
vze2delw6m,vze2delw6m,phillty01,20629,663969,10734,phillty01,11400,Phillips,Tyler,Nicholas
w20ydbw3zm,w20ydbw3zm,hanigmi01,14274,571745,9431,hanigmi01,10369,Haniger,Mitch,
w27n8sc42w,w27n8sc42w,garvemi01,15161,641598,9549,garvemi01,10789,Garver,Mitch,Lynn
w282qfnk2m,w282qfnk2m,roberda08,8241,502085,7384,roberda08,8287,Robertson,David,Alan
w2dvbtzv0w,w2dvbtzv0w,pintajo01,33980,702752,12418,,65952,Pintaro,Jonathan,Ryan
w3d7m80qmw,w3d7m80qmw,hoskirh01,16472,656555,9725,hoskirh01,10556,Hoskins,Rhys,Dean
w3hy2smnz0,w3hy2smnz0,smithca07,35108,701358,12331,smithca01,64330,Smith,Cam,Vaughn
w3j5re2mzw,w3j5re2mzw,solerjo01,14221,624585,8331,solerjo01,9228,Soler,Jorge,Carlos
w3r6lk3j20,w3r6lk3j20,coxau01,24604,680735,10934,coxau01,11469,Cox,Austin,
w4jbwgxz5h,w4jbwgxz5h,mlodzca01,27572,669387,11810,mlodzca01,12169,Mlodzinski,Carmen,Alexander
w4vnt3g2hr,w4vnt3g2hr,crewsdy01,33541,686611,11922,crewsdy01,62971,Crews,Dylan,Gray
w5b938wxgd,w5b938wxgd,monteco01,21547,663796,11767,monteco01,60689,Montes,Coco,Patrick
w8y9dz0jbr,w8y9dz0jbr,sternju01,27694,686993,12097,,63720,Sterner,Justin,James
w999fd2pym,w999fd2pym,suareeu01,12552,553993,8805,suareeu01,9724,Suárez,Eugenio,Alejandro
w99n89pr80,w99n89pr80,abreuwi02,23772,677800,11709,abreuwi02,12731,Abreu,Wilyer,David
w99y831fww,w99y831fww,manzaky01,29794,700932,11600,manzaky01,60411,Manzardo,Kyle,Thomas
wc66clfg7h,wc66clfg7h,headrbr01,27702,687396,11689,,12727,Headrick,Brent,Wayne
wd10g6jhqw,wd10g6jhqw,fairbpe01,17998,664126,10634,fairbpe01,11597,Fairbanks,Pete,Anderson
wd1pjg73zh,wd1pjg73zh,greenri03,25976,682985,10822,greenri01,11760,Greene,Riley,Alan
wevg7y5f1m,wevg7y5f1m,burrry01,17536,621114,10084,,11139,Burr,Ryan,Matthew
wg27ttznvh,wg27ttznvh,delucjo01,26365,676356,11681,delucjo01,12726,DeLuca,Jonny,Davis
wglw5l6z3h,wglw5l6z3h,perezci01,19614,672335,9869,perezci01,10644,Pérez,Cionel,Felix
wgwvjhhx00,wgwvjhhx00,tayloty01,13675,621438,10114,tayloty01,10195,Taylor,Tyrone,Anthony
wh1nnf5308,wh1nnf5308,espinsa01,19997,669289,10781,espinsa01,11556,Espinal,Santiago,Roman
wh37zrpchr,wh37zrpchr,mantijo01,14857,573009,9450,mantijo01,10393,Mantiply,Joe,Newman
wjlexvchjd,wjlexvchjd,merryju01,16703,657240,9859,merryju01,11192,Merryweather,Julian,Christopher
wkdg1s9x70,wkdg1s9x70,sogarni01,25483,686765,12138,,60891,Sogard,Nick,John
wl972mr7p8,wl972mr7p8,canaral01,22842,672744,10129,canaral01,11385,Canario,Alexander,
wlfgcq8xb8,wlfgcq8xb8,mizeca01,20492,663554,10159,mizeca01,11083,Mize,Casey,A.
wlgqz6yz50,wlgqz6yz50,winnma01,27479,691026,10899,winnma01,12025,Winn,Masyn,Blaze
wlnkzm5ybw,wlnkzm5ybw,cosgrto01,23443,676680,11699,,12756,Cosgrove,Tom,
wlq8qz0s5h,wlq8qz0s5h,queroed01,28022,700337,12191,queroed01,12457,Quero,Edgar,Yoel
wm51792zmr,wm51792zmr,garcilu05,23735,677651,11003,garcilu05,11903,García,Luis,Heibardo
wm73lg9hnw,wm73lg9hnw,leedy01,19996,669276,10842,leedy01,12275,Lee,Dylan,Ryan
wm8lyskv9h,wm8lyskv9h,estrath01,16426,642731,9894,estrath01,10923,Estrada,Thairo,Jose
wmbn5wx6fh,wmbn5wx6fh,escarjc01,20084,641555,12242,escarjc01,60671,Escarra,J. C.,C.
wmr2bje1tm,wmr2bje1tm,backhky01,679775,679775,12407,,60553,Backhus,Kyle,Jordan
wn4jx5ydrm,wn4jx5ydrm,urenajo01,11589,570632,9010,urenajo01,9931,Ureña,José,Miguel
wnp1zzbh5d,wnp1zzbh5d,kentza01,25703,687849,11714,,12724,Kent,Zak,Allen
wphtzfkekh,wphtzfkekh,varlagu01,24737,681402,11731,varlagu01,12772,Varland,Gus,James
wqhnl9yh00,wqhnl9yh00,rogerja03,19452,668670,10531,rogerja03,10900,Rogers,Jake,Ray
wr7lpzxfhh,wr7lpzxfhh,phillev01,17734,623465,9635,phillev01,11052,Phillips,Evan,John
wrl4gf5glr,wrl4gf5glr,jungjo01,26299,673962,10980,jungjo01,11850,Jung,Josh,Ryne
wv0556ts1w,wv0556ts1w,stratch01,13761,608717,9292,stratch01,10311,Stratton,Chris,Lee
wv8qp9r1g0,wv8qp9r1g0,kingjo01,22051,667463,11094,,12059,King,John,Edward
wvbxmsrqc8,wvbxmsrqc8,mcgeeea01,22176,668834,11579,mcgeeea01,12705,McGee,Easton,Michael
wx81tpmg34,wx81tpmg34,mccarja02,21622,664983,10226,mccarja02,11265,McCarthy,Jake,Joseph
wxhhn2gwb8,wxhhn2gwb8,grissva01,26031,687093,11531,grissva01,12361,Grissom,Vaughn,Anthony
wxw4hqwrv4,wxw4hqwrv4,horwisp01,26477,687462,11434,horwisp01,12742,Horwitz,Spencer,Elliott
wymyh4w7ym,wymyh4w7ym,enrigni01,25553,663671,11722,enrigni01,12769,Enright,Nic,Crispen
wz8m2tjgkw,wz8m2tjgkw,bandaan01,14706,607455,9563,bandaan01,10413,Banda,Anthony,Anthony
wzgej52ljw,wzgej52ljw,santaca01,2396,467793,7514,santaca01,8619,Santana,Carlos,
wzywlpzbcw,wzywlpzbcw,francty01,17982,664034,10485,francty01,11231,France,Ty,Lawrence
x0rxqsm04w,x0rxqsm04w,millety01,19976,668338,10777,,11698,Miller,Tyson,Marcus
x13668rmfh,x13668rmfh,meltoja01,31661,689200,12046,meltoja01,60184,Melton,Jacob,William
x2sy0c0350,x2sy0c0350,guerrvl02,19611,665489,9785,guerrvl02,10621,Guerrero,Vladimir,
x2zgb6shz8,x2zgb6shz8,schneda03,23565,676914,11838,schneda03,61681,Schneider,Davis,
x3p8lfkmeh,x3p8lfkmeh,toglimi01,25845,669911,11080,toglimi01,11759,Toglia,Michael,Anthony
x5f747991w,x5f747991w,paddach01,20099,663978,10161,paddach01,10575,Paddack,Chris,Joseph
x6mv361y7d,x6mv361y7d,venezan01,27453,685107,11870,venezan01,62082,Veneziano,Anthony,James
x6yrjterzd,x6yrjterzd,quintjo01,11423,500779,8280,quintjo01,9176,Quintana,Jose,Guillermo
x72s5jqzkh,x72s5jqzkh,tuckeky01,18345,663656,9787,tuckeky01,10480,Tucker,Kyle,Daniel
x73bdgh0b4,x73bdgh0b4,erceglu01,19360,668674,9921,erceglu01,10659,Erceg,Lucas,Stijepan
x762qn0bv0,x762qn0bv0,martiju01,24453,679885,11666,martiju01,12750,Martinez,Justin,
x7bb7sxmp8,x7bb7sxmp8,hergeke01,15369,643361,11539,,12675,Herget,Kevin,R.
x9nkx4w9d8,x9nkx4w9d8,sandopa02,19447,663776,10308,sandopa02,11478,Sandoval,Patrick,Jordan
x9q32gsp1w,x9q32gsp1w,mayerma01,29668,691785,11934,mayerma01,12375,Mayer,Marcelo,
xc711fcqhr,xc711fcqhr,blewesc01,16427,656240,10452,,10488,Blewett,Scott,Thomas
xf3y0cz9mm,xf3y0cz9mm,legumca01,25921,668984,11690,,12728,Legumina,Casey,Davey
xfc1wet9lh,xfc1wet9lh,varlalo01,27691,686973,11424,varlalo01,12695,Varland,Louis,Dennis
xfxrm25vwh,xfxrm25vwh,toroab01,19844,647351,10001,toroab01,11642,Toro,Abraham,Josue
xgjqnd45mm,xgjqnd45mm,stromma01,13431,573186,8721,stromma01,9637,Stroman,Marcus,Earl
xgmfnnn5cm,xgmfnnn5cm,mortoch02,4676,450203,6918,mortoch02,8270,Morton,Charlie,A.
xgskkcb3yr,xgskkcb3yr,wallsta01,22458,670764,10955,wallsta01,11891,Walls,Taylor,
xgxzwgq018,xgxzwgq018,smithdy01,30145,681916,12404,,12425,Smith,Dylan,Miguel
xh75vmt8y8,xh75vmt8y8,rookebr01,19627,667670,10149,rookebr01,10917,Rooker,Brent,Brent
xhqnfch8sw,xhqnfch8sw,pettych02,30170,695534,12045,pettych02,12484,Petty,Chase,Robert
xjbxbgn4l8,xjbxbgn4l8,hayeske01,18577,663647,10262,hayeske01,10566,Hayes,Ke'Bryan,Kobe
xjpl19qsqd,xjpl19qsqd,halvose01,33294,678020,12169,halvose01,63214,Halvorsen,Seth,Michael
xk0n6xr3bm,xk0n6xr3bm,weavelu01,16918,596133,9430,weavelu01,10217,Weaver,Luke,Allen
xk8emrxd5m,xk8emrxd5m,wagnewi01,29634,695238,12151,wagnewi01,61682,Wagner,Will,James
xl1z86e7gd,xl1z86e7gd,schulpa01,25501,687606,12383,,65397,Schultz,Paxton,James
xlh503n348,xlh503n348,petermi01,20827,656848,12107,,63448,Petersen,Michael,Kenechukwu
xm3r7p32t8,xm3r7p32t8,bradfco01,27597,674003,11792,bradfco01,60440,Bradford,Cody,
xm7pb59fjw,xm7pb59fjw,duranez01,23733,677649,11370,duranez01,11886,Duran,Ezequiel,Alberto
xp3whtvmc0,xp3whtvmc0,villada01,24782,681584,11510,villada01,12651,Villar,David,Alexander
xqefs7qnmw,xqefs7qnmw,crawfjp01,15491,641487,8694,crawfjp01,9610,Crawford,J. P.,Paul
xqh3j312qr,xqh3j312qr,olsonre01,24968,681857,11594,olsonre01,12429,Olson,Reese,Reese
xrky4963jr,xrky4963jr,milladr01,25643,686452,11849,,12587,Millas,Drew,Theodore
xrz075be5r,xrz075be5r,kittran01,12828,552640,9706,kittran01,10763,Kittredge,Andrew,Michael
xt25l8ebdh,xt25l8ebdh,hergeji01,17556,623474,10501,hergeji01,11203,Herget,Jimmy,Matthew
xt783zt154,xt783zt154,litteza01,15823,641793,9860,litteza01,11035,Littell,Zack,Stuart
xv4ghztfjd,xv4ghztfjd,,sa1170010,687478,12425,,61743,Devanney,Cam,Michael
xwfenvbp4w,xwfenvbp4w,hollija01,31781,702616,11751,hollija01,60090,Holliday,Jackson,Matthew
xxq453n06m,xxq453n06m,robinch04,19824,642020,11532,,12669,Robinson,Chuckie,
xxsyb0t0ld,xxsyb0t0ld,trejoal01,20056,676701,11036,trejoal01,11945,Trejo,Alan,Ray
xy5dw2k034,xy5dw2k034,brujavi01,20536,660644,9987,brujavi01,11395,Bruján,Vidal,
xy6l5263xd,xy6l5263xd,mckentr01,18000,663474,9965,mckentr01,10462,McKenzie,Triston,Andrew
xymfpjbmpr,xymfpjbmpr,berrost01,22766,672642,12113,berrost01,61812,Berroa,Steward,
xyp3npyz3h,xyp3npyz3h,ramirer02,10314,541640,8242,ramirer02,9135,Ramírez,Erasmo,Jose
y1mnd23nd4,y1mnd23nd4,peralwa01,14295,593974,9448,peralwa01,10391,Peralta,Wandy,Luis
y1qpdg5t34,y1qpdg5t34,sabroer01,24978,681870,12167,,63091,Sabrowski,Erik,Wayne Thomas
y218njyfh4,y218njyfh4,owensty01,26030,687074,12295,,63527,Owens,Tyler,David
y2ed0w6sl0,y2ed0w6sl0,wellsty01,20000,669330,11193,wellsty01,12114,Wells,Tyler,Austin
y2kqpj4mpm,y2kqpj4mpm,paganem01,14771,641941,9652,paganem01,10691,Pagán,Emilio,Enrique
y2mqjn8f2r,y2mqjn8f2r,tatisfe02,19709,665487,9948,tatisfe02,10639,Tatís,Fernando,Gabriel
y2t10fr51r,y2t10fr51r,schwaky01,16478,656941,8940,schwaky01,9861,Schwarber,Kyle,Joseph
y3jwgys4xd,y3jwgys4xd,riverem01,19890,656896,11231,riverem01,11473,Rivera,Emmanuel,Miguel
y44lddnx8r,y44lddnx8r,gombeau01,16561,596295,9847,gombeau01,11006,Gomber,Austin,Zachary
y49yq74y4m,y49yq74y4m,vavrate01,24400,679631,10429,vavrate01,11303,Vavra,Terrin,
y5qcrfhv1m,y5qcrfhv1m,bednada01,19569,670280,10681,bednada01,11645,Bednar,David,Jeffrey
y6re58sg4r,y6re58sg4r,azocajo01,18821,640492,11446,azocajo01,10476,Azocar,José,Enrique
y7461vzl5w,y7461vzl5w,mathequ01,sa3023407,687273,12192,mathequ01,62874,Mathews,Quinn,Jack
y7b4h2hyvm,y7b4h2hyvm,zastrro01,15094,642239,9435,,10371,Zastryzny,Rob,John
y7wc100l9m,y7wc100l9m,,sa3014711,691185,12290,,11848,Acosta,Maximo,Douglas Jose
y80pwcw504,y80pwcw504,reaco01,12317,607067,9124,reaco01,10048,Rea,Colin,D.
y8r8nxqemd,y8r8nxqemd,megiltr01,17722,656730,10804,megiltr01,11717,Megill,Trevor,J.
yc77q48550,yc77q48550,mollsa01,14874,594580,9498,mollsa01,10178,Moll,Sam,John
ydq67n1ehd,ydq67n1ehd,,sa3017914,672021,12278,,64001,Cerantola,Eric,
yeed20xl9h,yeed20xl9h,rasmudr01,25385,656876,10807,rasmudr01,11789,Rasmussen,Drew,Thomas
yj0x72c9q0,yj0x72c9q0,goodmhu01,29715,696100,11848,goodmhu01,12409,Goodman,Hunter,Robert
yk4k1er088,yk4k1er088,rengilu01,19858,650859,9609,rengilu01,11210,Rengifo,Luis,Jose
yk8t3kemeh,yk8t3kemeh,herreiv01,20599,671056,10220,herreiv01,11836,Herrera,Iván,Aaron
ykn111ez8w,ykn111ez8w,yateski01,9073,489446,8808,yateski01,9727,Yates,Kirby,Kali
yl57zqqbrr,yl57zqqbrr,ellarfr01,29530,686642,12136,,60627,Ellard,Fraser,
ylqeeqepc8,ylqeeqepc8,taillja01,11674,592791,7886,taillja01,9123,Taillon,Jameson,Lee
ynp1xrjv78,ynp1xrjv78,gervapa01,31571,801434,12417,,63919,Gervase,Paul,Thomas
yp3dymzkw4,yp3dymzkw4,johnsry01,35325,696270,12368,,64367,Johnson,Ryan,Christopher
ypp62bv758,ypp62bv758,smithwi05,19197,669257,10363,smithwi05,10642,Smith,Will,Dills
yr1d63w2ew,yr1d63w2ew,estraje01,22210,669093,11553,estraje01,12687,Estrada,Jeremiah,Ramiro
ysx5t6934h,ysx5t6934h,dunnida01,19409,641540,10174,dunnida01,10451,Dunning,Dane,Anthony
ytql4t4mt0,ytql4t4mt0,lowena01,19566,663993,10296,lowena01,11090,Lowe,Nathaniel,Nathaniel
yvnlffqkpm,yvnlffqkpm,verdual01,17027,657077,9757,verdual01,10505,Verdugo,Alex,Brady
ywekevdz0w,ywekevdz0w,kimhy02,35322,808975,12214,kimhy02,64858,Kim,Hyeseong,
ywgyqkn9kh,ywgyqkn9kh,wongco01,19896,657136,10937,wongco01,11483,Wong,Connor,Sun-Han
ywwd2sy274,ywwd2sy274,grovemi01,23221,675627,11055,grovemi01,11332,Grove,Michael,Alexander
yxrv54hzg8,yxrv54hzg8,hartlge01,19558,664129,10623,hartlge01,11587,Hartlieb,Geoff,Thomas
yzqgs6pggr,yzqgs6pggr,eatonna01,25055,681987,11515,eatonna01,12656,Eaton,Nate,
z0dz1e1t5m,z0dz1e1t5m,wallnma01,26466,670242,11576,wallnma01,11795,Wallner,Matt,
z1cn7e08c4,z1cn7e08c4,ashbyaa01,23550,676879,10372,ashbyaa01,11489,Ashby,Aaron,
z1qwtvmh74,z1qwtvmh74,vesiaal01,25007,681911,10784,vesiaal01,11920,Vesia,Alex,Victor
z28y2njr34,z28y2njr34,chengts01,28344,691907,11998,,63486,Cheng,Tsung-Che,
z3qkd60n88,z3qkd60n88,lasorjo01,25481,686747,11798,,60624,La Sorsa,Joe,Peter
